num_users,num_items,num_interactions,density,user_item_ratio,item_user_ratio,highest_num_rating_by_single_user,lowest_num_rating_by_single_user,highest_num_rating_on_single_item,lowest_num_rating_on_single_item,mean_num_ratings_by_user,mean_num_ratings_on_item,BPR_0,BPR_1,CDAE_0,CDAE_1,DMF_0,DMF_1,EASE_0,EASE_1,ENMF_0,ENMF_1,ImplicitMF_0,ImplicitMF_1,ItemItem_0,ItemItem_1,ItemKNNRP_0,ItemKNNRP_1,ItemKNN_0,ItemKNN_1,LINE_0,LINE_1,LightGCN_0,LightGCN_1,MacridVAE_0,MacridVAE_1,MultiDAE_0,MultiDAE_1,MultiVAE_0,MultiVAE_1,NCEPLRec_0,NCEPLRec_1,NMF_0,NMF_1,NeuMF_0,NeuMF_1,PopScore_0,PopScore_1,Pop_0,Random_0,RecVAE_0,RecVAE_1,SVD_0,SVD_1,SimpleX_0,SimpleX_1,UserUser_0,UserUser_1
5130,1685,37126,0.4294977470051654,3.0445103857566767,0.3284600389863548,123,5,455,5,7.237037037037037,22.033234421364984,0.147618026547851,0.249769222438813,0.1908865063894303,0.1539379621894241,0.09055291005291,0.1848285064513134,0.3196501438782141,0.3117634054271481,0.2313766979176335,0.2461105696339615,0.2652839660880597,0.2884414895262849,0.3044209288653733,0.3044170302298957,0.2917909124663511,0.2963714223831183,0.2944204338005507,0.2969303815093288,0.0704300875645904,0.2126789349918005,0.2149064636900894,0.2867153067854822,0.3017771589467496,0.3081378446115289,0.1553857947337478,0.2600234382251926,0.1622688820817475,0.247663820043937,0.1983927411120393,0.1617902936353228,0.128080618212197,0.1186579566199448,0.0962823571273863,0.2083752281939416,0.1062426900584795,0.1062426900584795,0.1092826510721247,0.0065349484823168,0.2573045422197469,0.2673315387233516,0.2304749837556855,0.2644988087502707,0.2906748971193416,0.2910774621739533,0.2788286921006219,0.2789634734985612
87271,13209,752937,0.0653158746238652,6.606934665758195,0.1513561205898866,565,5,6282,5,8.627573879066356,57.001816942993415,0.0655669031677098,0.0987917939612653,0.0420036792890891,0.0532639626647373,0.0336950582504089,0.0477999446351477,0.1497692136863224,0.1493315712614218,0.0808672402130707,0.0829979831115371,0.1226376805109711,0.126204026392519,0.119650487543544,0.1196543834539839,0.1031682800501187,0.1075097084014701,0.1042620660002142,0.1080642872511871,0.020184962076713,0.0371039635159445,0.054230230300689,0.0991544346537407,0.152805528409681,0.1524523182940641,0.0945989458488451,0.1212514711972715,0.0862075258004026,0.1203860943643338,0.0675275810270252,0.0535160955483858,0.0785101198183433,0.0725158214523523,0.0590141918814102,0.0577890553653981,0.0548988891198789,0.0548988891198789,0.0549824483960107,0.0007012911614668,0.1131317354280301,0.1108963131264346,0.102618517433289,0.1100359153106907,0.1213523274427232,0.1212626151016904,0.1251190417078849,0.1234942315243897
2928,1835,20473,0.3810433138279656,1.5956403269754769,0.6267076502732241,51,5,169,5,6.992144808743169,11.156948228882834,0.0553275435857402,0.092150175644028,0.0815729898516783,0.0397118136872234,0.0701782461618526,0.0910702359267932,0.1369975984473934,0.1392555729031138,0.1111625845693468,0.1100653786104605,0.1225132546187874,0.1219409207216584,0.1126916634139994,0.1126916634139994,0.1064235026888715,0.1106275208170699,0.1009644971376528,0.1078088407494145,0.0358145491803278,0.0791508912308092,0.0917701827998959,0.129390856752537,0.1238671231242952,0.131268621519646,0.0884835523462572,0.102373715196461,0.0934275251539595,0.1106054026801977,0.0951190205134877,0.0777029935380344,0.0867112011015699,0.0762210512620348,0.0374575526932083,0.0856406399080579,0.0399299050221181,0.0388882383554514,0.0348187451209991,0.0046318793911006,0.0815233053603954,0.0906500455373406,0.1069683786538294,0.1122911787665885,0.1156134801370456,0.1191084168184577,0.1395066788099574,0.1395066788099574
19445,7050,160792,0.1172917247957049,2.7581560283687945,0.3625610696837233,125,5,780,5,8.269066598097197,22.807375886524824,0.0142000187749737,0.024454529870575,0.0151223516062806,0.0349780414437138,0.020508642610211,0.0253303579081413,0.058440991481876,0.0587515826078439,0.0371994596072764,0.0369381323798911,0.0434403914990183,0.0443450595289113,0.0327128898358005,0.0327128898358005,0.024965498944928,0.0267176774541135,0.0245811670686959,0.0256677564314488,0.0085202953385004,0.0166496753153991,0.0174236409571971,0.0391962596987024,0.0585402253813156,0.057768745382785,0.0292369238429921,0.0344189349692049,0.0293440554759659,0.0355983339251531,0.0336444917900304,0.029399992653271,0.0340095670735937,0.0345713306150436,0.0166981473998701,0.0179846330921156,0.0269286959148105,0.0269286959148105,0.026002355034754,0.001325635594085,0.0223334312897181,0.029408939336427,0.0362780002204018,0.0387120572065287,0.0458252376462713,0.0454607745901137,0.0568459472586497,0.0568411759664009
22363,12101,198502,0.0733522706417427,1.8480290885050823,0.5411170236551447,204,5,431,5,8.876358270357287,16.403768283612923,0.0365559750409725,0.0662354058468175,0.0405630438316124,0.0530626800646475,0.0149255537597888,0.0485744132350133,0.111106259701931,0.1088686953861571,0.0683191552940692,0.0689870243436402,0.0794752138062516,0.0895243525125472,0.0826220251847404,0.0826184478471738,0.0753730299254581,0.0776938868214702,0.0788709312221363,0.079549216428213,0.0269053403829595,0.0527863236397422,0.0409657214403894,0.0863240514199687,0.1160473684920314,0.1169228934698682,0.0626724379626494,0.0709482783708066,0.064534467008643,0.0738542582738352,0.0712016624682635,0.0740239546757007,0.0537031227609689,0.0583008415773014,0.0470487497418141,0.0510156160721827,0.0197000146926363,0.0195790666130065,0.0188103329692113,0.0008076797771829,0.0544449732373982,0.0687530423339572,0.0608005286509959,0.0690508308437476,0.0859106169558702,0.0836367291778014,0.1030805170672361,0.1025998513701414
27879,10429,194439,0.0668749575731001,2.6732189088119664,0.3740808493848416,152,5,837,5,6.974389325298612,18.644069421804584,0.0343054196223247,0.0640920770426849,0.0323325345298873,0.0812483424686157,0.0192186814106538,0.04696544363767,0.113994005842709,0.1123427544314232,0.0678578830171426,0.0686964928372438,0.095369909193755,0.1035518200249718,0.0686438133726414,0.0686495524594092,0.0603238285402279,0.0632777245431931,0.0603541124712974,0.0625160401212267,0.0184161657776205,0.0429316257272783,0.0347198323594535,0.0933114075167232,0.1200541227766019,0.1207775039185777,0.0682898660139593,0.0755214569537177,0.0701035199162821,0.0786231771424927,0.0620754855022583,0.0586860366538618,0.0587896722544621,0.0583731759148234,0.0384427659893063,0.0477510722356305,0.030470568106961,0.030470568106961,0.0303636092934489,0.0009280581560792,0.0504814399186507,0.0673022819132794,0.0687865333012217,0.0752107577131787,0.1001208254264317,0.0956783993413713,0.1075600796412159,0.1075524275255254
39387,23033,278677,0.0307183380910067,1.710024747101984,0.5847868586081703,136,5,441,5,7.075354812501587,12.099031823904832,0.0076310187754318,0.0175515247356209,0.0092162549805934,0.0245679905665433,0.0062813388995885,0.0135961547219068,0.0493158063997426,0.0493445363690621,0.025143968217698,0.0272336231316351,0.0331782241421208,0.0398111676522065,0.0258727861622217,0.0258727861622217,0.0231788790193846,0.0244985131263598,0.0234025266575346,0.0245418962263352,0.0049017361703018,0.0133935961466618,0.0111314324563619,0.0322153147783431,0.0512358984775009,0.0504397873603448,0.0187302191803676,0.0222707335149257,0.0192161099000918,0.0237900689172682,0.0282420595627998,0.0294532177847738,0.021266540688431,0.0225856287285185,0.0094953354603746,0.0100580039905197,0.0070286425180171,0.0070286425180171,0.006907881135545,0.0003367157240262,0.0140198059064689,0.0185652606351059,0.0220591356184318,0.0250762458485818,0.0393152341377643,0.0367774839897621,0.0483587083160545,0.0483587083160545
5541,3568,64706,0.3272891118227514,1.5529708520179373,0.6439270889731096,578,5,272,5,11.677675509835767,18.135089686098656,0.1085226722584599,0.1946188442290229,0.1572326208953172,0.0523656265128923,0.0437114382539395,0.129979045098157,0.2382972817352892,0.2299039196981805,0.1881160067949456,0.1923306634811778,0.2000561614286574,0.2225559250951779,0.2057490768671061,0.2060233955821394,0.1918173041941315,0.1905682459472389,0.2175773956337031,0.2139843676145786,0.0727676082765415,0.1864588077906974,0.1516691445873904,0.2119169939527275,0.2447714726870113,0.2519755330394203,0.1628931085157398,0.1964588794069032,0.1750799380090122,0.1965685094948765,0.2040723123154092,0.1951248700165863,0.1357503373123297,0.1447034945843825,0.1010645605772837,0.1625395822769943,0.0365127920866956,0.0366628853309957,0.0353211557136841,0.0028039606626503,0.1680765605887426,0.1849526330414257,0.1632291174305251,0.1837091895050747,0.2242051890238137,0.2262692826634352,0.2112466376191334,0.2108994995459531
14681,8713,151254,0.1182451988461481,1.6849535177321244,0.5934881820039507,204,5,742,5,10.302704175464887,17.359577642603007,0.0396827613274039,0.0704173951214344,0.0455208492133769,0.0575618632440375,0.0193894873300226,0.0556005332451078,0.1124971645675276,0.1111280047745548,0.0693865032333121,0.075071288556746,0.0873309579491039,0.0959389471112106,0.08467939340666,0.0846902918468207,0.0763823828012235,0.0789738978033372,0.0813227873625667,0.0819625841845037,0.0222451489507547,0.0506021712547153,0.0448392047598504,0.0916890311740799,0.1171493280917025,0.1172469869813375,0.0677880653430684,0.0759244104516907,0.0692371416245812,0.0786868677039647,0.0676735992855467,0.0623051011835836,0.0640726649172941,0.0549771165192457,0.044102170714118,0.0490960079056938,0.0225411151223425,0.0225411151223425,0.022586563131485,0.000978037696926,0.0591194103597891,0.0710373358071063,0.0679461089433163,0.0729061101542541,0.0863056828662033,0.0855094912655705,0.1034322139727085,0.1006601611195985
38609,18534,346355,0.0484020492904037,2.0831444912053523,0.4800435131705043,292,5,1089,5,8.970835815483436,18.687547210532,0.0275215952198003,0.0496292006921652,0.024917047879699,0.0606645317092362,0.0039988332352806,0.0315966217269022,0.0902798755286518,0.0892215710047045,0.0506155814480297,0.0517483874760674,0.0579251054631146,0.0659346143077915,0.0639890855286228,0.0639719910687819,0.0587990525278462,0.0602512511475446,0.0603858196563265,0.06115864300083,0.0214278910213795,0.0376957239594189,0.0272835390383112,0.0628809016073642,0.0926105497237876,0.0926930126087059,0.0484945178914201,0.0536625209107013,0.0494845041887181,0.0561921823474828,0.0532364153929073,0.0547440106694425,0.043353891497459,0.0465454760733063,0.0351225904643501,0.0361433101994887,0.0144721499675007,0.0144721499675007,0.0146377931455244,0.0005330075601255,0.0422939054838352,0.0532630211641581,0.0461934794379301,0.0505613852679303,0.0682595615710951,0.0675736288972839,0.0856957482156269,0.0852013881951202
66519,28237,551682,0.0293713932950357,2.3557389241066686,0.4244952569942422,277,5,1064,5,8.293600324719254,19.53755710592485,0.006919269038062,0.0128132682940331,0.0076840284563641,0.0176470978455373,0.0068096894144338,0.0090035535854775,0.0459726353396582,0.0450649140226553,0.0171742838959724,0.0188027230315147,0.0219073378485726,0.0257753089760485,0.0253290836822609,0.0253311883440868,0.0226580506774887,0.0231879911623292,0.0232932063568422,0.0235580525148918,0.0051691007486343,0.0093872284252475,0.0083741141390083,0.0199507886158316,0.044739344075699,0.0447997063495642,0.014839768897632,0.0183591416893179,0.0153148366488915,0.0181884123333182,0.0203351005811204,0.0221368020641911,0.0175851332129237,0.0178084886595236,0.0080833033263917,0.0082781945342266,0.0103569788032873,0.0103569788032873,0.0103392872355123,0.0003796409046036,0.0150432553343751,0.0172821692906931,0.0188344504506051,0.0186795227619653,0.029856150420801,0.0295660757625759,0.0420054814270752,0.0420059324260379
1429,900,10261,0.7978384262499028,1.5877777777777775,0.6298110566829951,42,5,163,5,7.1805458362491255,11.401111111111112,0.0626675330734112,0.0926188810023659,0.0852824152754173,0.0844340031323935,0.0885584324702588,0.0962777277927732,0.144395292523354,0.1442959889810834,0.0968379486154153,0.0980515845246425,0.1070815422040054,0.0992313417085984,0.1063853621691269,0.1063853621691269,0.0973940595599097,0.1052330411987514,0.0876621458007042,0.0951968853788307,0.0398690948271073,0.0645444144534417,0.0985129461161651,0.1384589067724126,0.1278203205704954,0.1319713530385328,0.0900746442733845,0.1159601008586312,0.0968652737512079,0.116736479056283,0.0764601175202994,0.0590538394037344,0.0732514134648494,0.0568110677907738,0.0338778366490052,0.0901491219300875,0.0841472558232529,0.0835127794994834,0.0605218434469658,0.0118878225421262,0.0867349795061481,0.0930186499605673,0.1214886645117575,0.1204311484332477,0.1086546258344718,0.1107972608217534,0.1431126217690248,0.1431126217690248
4905,2420,53258,0.4486735579312726,2.0268595041322315,0.4933741080530071,94,5,311,5,10.8579001019368,22.007438016528926,0.0322420756273967,0.056043509214763,0.0480040774719673,0.0359588854909955,0.0373575554584728,0.0474060482500849,0.0977914340727794,0.0969213792210732,0.0631854278918498,0.0633514230700775,0.0677074575667847,0.072454136530589,0.0923241752018508,0.0923241752018508,0.0874486351795219,0.0884382958756045,0.087271944727602,0.0886298399754055,0.0242548905392941,0.0469611507531996,0.04974666278336,0.0822036308917041,0.098663204051583,0.0995225798100413,0.0556435609921848,0.0673857094315809,0.058807533614873,0.0662965713638496,0.0648162063330258,0.0652265909421872,0.0507038169668139,0.0545485979645001,0.0302126433991876,0.0460353542708282,0.0279806805494878,0.0279781887610633,0.028559228516415,0.0041100432017862,0.0521453003899486,0.0618644078766402,0.0565119330776823,0.0668562529327054,0.0837133148876267,0.0863946086759541,0.0900149345501026,0.0895075967186057
1686,962,13272,0.8182833805609605,1.7525987525987523,0.5705812574139977,66,5,296,5,7.871886120996441,13.796257796257796,0.0816049539626051,0.118677154531247,0.1090984108154926,0.0778870342126569,0.0814819051384887,0.0904570317648609,0.1565075128509292,0.1566375755521663,0.113191690673897,0.1120551601423487,0.1266293848500254,0.1327766009527575,0.145307622060291,0.145307622060291,0.1369247208571051,0.1416881790280366,0.130797793217722,0.1354993974655896,0.0564595925361049,0.0928775254664933,0.1177698695136417,0.1526924815003106,0.154802622907605,0.1585796663465702,0.118470645276695,0.1366516974524091,0.1242898567097854,0.1399382402229377,0.1112978497053229,0.09080989097893,0.0894944359713042,0.0911345534655142,0.0476967180703835,0.1114417989417988,0.0735076917283322,0.0732190400873674,0.0677381893840968,0.010500762582613,0.1106934794479278,0.1227038260935057,0.1171785855504716,0.1334543109454141,0.1412112353838332,0.1426203656630703,0.1567111506524317,0.1567111506524317
19856,8510,157836,0.0934081438057894,2.3332549941245597,0.4285858178887993,147,5,520,5,7.949033037872684,18.54712103407756,0.0317731236330147,0.0585177803998311,0.031985857699244,0.0551307709156721,0.0199383577631965,0.0413097996047734,0.1072252959402938,0.1051907863602061,0.0668640521277003,0.0672771694294155,0.0802970075016307,0.0873231712776434,0.0755398392233606,0.0755398392233606,0.0629812707046288,0.0665131286532878,0.0636972271785426,0.065051889477252,0.0178486291776984,0.042864933073686,0.0351595735326093,0.0797609374800148,0.1085601369543249,0.10959688727089,0.0571086705230037,0.064597370911835,0.0588985017522991,0.0667648377844288,0.0682027262959978,0.0642468711228783,0.0584318561899645,0.0575885822365475,0.0357068752158397,0.0422151234923192,0.0217535221851297,0.0219005810086591,0.0221431289410741,0.0011310842830282,0.0492414671347991,0.0607535405714797,0.0642906985853701,0.069993908522313,0.0878508435337604,0.0849090275379557,0.0982116276876046,0.0982141897855032
