eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
0,0.8230033919210606,2.2413320850321996e-12,0.6154589371980677,1.627338261832559e-09,1.0,0.6666666666666666,0.6,1,1,1
1,0.6612599836626323,5.657631795824403e-07,0.48912523837762345,1.6586978013470794e-06,0.0,0.6666666666666666,0.8,0,1,1
2,0.7505859148357117,1.894953628476657e-09,0.5851066566089483,1.0117609439403668e-08,0.0,0.3333333333333333,0.6,1,1,1
3,0.7060746222633364,4.217179368804915e-08,0.5516908212560387,6.433472482666403e-08,1.0,0.6666666666666666,1.0,1,1,1
4,0.9197039777983349,1.7652905303988387e-19,0.7777777777777779,2.5004187635202253e-14,0.0,0.6666666666666666,1.0,1,1,1
5,0.8109158186864014,8.39762337206602e-12,0.6386473429951691,3.8882663577981857e-10,0.0,0.6666666666666666,1.0,1,1,1
6,0.7504394218622376,1.9164075453440667e-09,0.5935235106005153,6.110476506424692e-09,1.0,0.6666666666666666,1.0,1,1,1
7,0.7959913660191181,3.78873525963319e-11,0.6096618357487923,2.309331670318412e-09,0.0,0.6666666666666666,0.8,1,1,1
8,0.8517422139993832,6.209970839908093e-14,0.6753623188405798,3.6350517579131904e-11,0.0,0.6666666666666666,1.0,0,1,1
9,0.943846557542709,8.680393600678621e-23,0.8197197670834478,9.798832670812705e-16,0.0,0.6666666666666666,0.8,1,1,1
10,0.8401122456120479,2.8844583615914953e-13,0.6747221667738758,3.8675173634921854e-11,0.0,1.0,0.8,1,1,1
11,0.8499444940304801,7.940196057234207e-14,0.6992266326087101,7.589706209219075e-12,1.0,0.6666666666666666,0.6,1,1,1
12,0.8992291088498304,2.1073766131510673e-17,0.7468599033816427,2.500465549075586e-13,1.0,1.0,0.8,1,1,1
13,0.903697308394754,8.143799234495228e-18,0.7346545082351655,6.195105075276551e-13,1.0,1.0,0.6,1,1,1
14,0.8695920322368138,4.47257254850001e-15,0.7211213988729388,1.622925699687805e-12,1.0,0.6666666666666666,1.0,1,1,1
15,0.7634289238359544,6.84675829745957e-10,0.6,4.1095541282190526e-09,0.0,0.6666666666666666,1.0,0,1,1
16,0.7540164671012258,1.4525662577474118e-09,0.6109232226376641,2.1753591276113426e-09,1.0,0.6666666666666666,0.8,1,1,1
17,0.902559358618563,1.0420063754233776e-17,0.7449275362318841,2.8788528583639575e-13,0.0,0.6666666666666666,0.8,1,1,1
18,0.8833179155103299,4.481463999957915e-16,0.7352657004830918,5.793169937440988e-13,0.0,0.6666666666666666,0.8,1,1,1
19,0.8033919210607462,1.8238319354864676e-11,0.6154589371980677,1.627338261832559e-09,1.0,0.6666666666666666,0.8,1,1,1
20,0.7659430136684224,5.567848314389234e-10,0.592843604134356,6.455934991990802e-09,0.0,0.3333333333333333,0.6,0,0,1
21,0.7638225049115558,6.629793915831676e-10,0.5799904012382886,1.3379540687933154e-08,0.0,0.3333333333333333,0.4,0,0,1
22,0.8915818686401479,9.717988115479172e-17,0.7294685990338166,8.776025419207755e-13,1.0,0.6666666666666666,0.6,1,1,1
23,0.6524809600193326,8.948750220907135e-07,0.5108858791649707,5.7372990824619e-07,0.0,0.0,0.4,0,0,0
24,0.8773974714770274,1.250241445443439e-15,0.7178743961352658,1.9949437052368414e-12,1.0,0.3333333333333333,0.6,1,1,1
25,0.895405488744989,4.5926549746323836e-17,0.7391304347826088,4.384264337554626e-13,1.0,0.6666666666666666,0.6,1,1,1
26,0.7476255102414541,2.3755210830884756e-09,0.571566998439485,2.191269372430672e-08,0.0,0.3333333333333333,0.6,0,0,1
27,0.8558125192722786,3.516718893521578e-14,0.6927536231884058,1.131760126566698e-11,0.0,0.6666666666666666,0.6,0,0,1
28,0.8328707986432317,7.065499254137534e-13,0.6618357487922706,8.833013234013512e-11,1.0,0.6666666666666666,1.0,1,1,1
29,0.8196731421523281,3.2567864163981895e-12,0.6444444444444446,2.6971242953647255e-10,0.0,0.3333333333333333,0.6,1,1,1
30,0.7739130434782608,2.841253908216086e-10,0.5903381642512078,7.2494751518156906e-09,1.0,0.6666666666666666,0.8,1,1,1
31,0.775023126734505,2.581541483368076e-10,0.6019323671497585,3.6646865571023107e-09,0.0,0.6666666666666666,0.8,1,1,1
32,0.7610472111916511,8.308913723930452e-10,0.6012567159503592,3.874726662198063e-09,0.0,0.6666666666666666,0.8,1,1,1
33,0.671333416843609,3.2806577459800073e-07,0.4767893912532422,3.038243952754357e-06,0.0,0.6666666666666666,0.4,1,1,1
34,0.8073519015647097,1.2176890537171421e-11,0.6115149159701925,2.168200261880756e-09,0.0,0.0,0.0,0,0,0
35,0.49350889659283564,0.0004919924977950681,0.3595940487677389,0.000427802996360446,0.0,0.0,0.2,0,0,0
36,0.8139993832870798,6.050184121605847e-12,0.6444444444444446,2.6971242953647255e-10,0.0,0.0,0.4,0,1,1
37,0.7112550107924761,3.028079864646963e-08,0.5381642512077295,1.3365626660849592e-07,0.0,0.6666666666666666,0.6,1,1,1
38,0.43061551827304345,0.002814544582884217,0.31237925633833113,0.0022245756177154633,0.0,0.0,0.4,0,0,0
39,0.789577551649707,6.971946461591802e-11,0.5942028985507247,5.783053788759605e-09,0.0,0.3333333333333333,0.6,1,1,1
40,0.8380511871723713,3.738837645826672e-13,0.6483091787439614,2.109774554542163e-10,0.0,1.0,0.6,1,1,1
41,0.6239284613012642,3.6080218778984085e-06,0.44541062801932374,1.2722865119828496e-05,0.0,0.0,0.0,0,0,0
42,0.8031452358926919,1.8697484035260292e-11,0.6637681159420291,7.788986692042163e-11,0.0,1.0,0.8,1,1,1
43,0.6389342875158432,1.7650551299748934e-06,0.4833253343652405,2.198252791122125e-06,0.0,1.0,0.8,1,1,1
44,0.81976009166608,3.2254812319754037e-12,0.6747221667738758,3.8675173634921854e-11,0.0,1.0,0.8,1,1,1
45,0.64650015417823,1.212799152872721e-06,0.48019323671497594,2.5303174741545486e-06,0.0,1.0,0.8,1,1,1
46,0.6304656182547024,2.6547179541964404e-06,0.4782608695652174,2.7759783302246684e-06,0.0,0.3333333333333333,0.6,0,0,1
47,0.7418439716312056,3.661297275159575e-09,0.540096618357488,1.2052561427685127e-07,0.0,0.0,0.2,0,0,0
48,0.41535615171137835,0.00409842348962457,0.32173913043478264,0.0016166019138036541,0.0,0.0,0.0,0,0,0
49,0.6964137041147588,7.678205851060436e-08,0.5200580597769988,3.504128652913923e-07,1.0,0.6666666666666666,0.6,1,1,1
50,0.602713536848597,9.32155147911015e-06,0.476328502415459,3.044437474350519e-06,0.0,0.6666666666666666,0.6,1,1,1
51,0.6299722479185937,2.717579133573863e-06,0.4628019323671498,5.753673341778331e-06,0.0,0.6666666666666666,0.4,1,1,1
52,0.5816219549799568,2.2438454249416203e-05,0.4396135265700484,1.6473062899884834e-05,0.0,0.0,0.2,0,0,0
53,0.6902463847371928,1.1121452373344454e-07,0.5045916490773111,7.708881104165941e-07,0.0,0.0,0.2,0,0,0
54,0.8591427690410114,2.1797782914333048e-14,0.6637681159420291,7.788986692042163e-11,1.0,0.3333333333333333,0.4,1,1,1
55,0.5564600678384213,5.9269582711438256e-05,0.433816425120773,2.1262802937492666e-05,0.0,0.6666666666666666,0.4,0,0,1
56,0.9140302189330866,7.471817887074896e-19,0.7623188405797102,7.9968559987162e-14,1.0,0.6666666666666666,0.4,1,1,1
57,0.8714770274437249,3.312711050940023e-15,0.7391304347826088,4.384264337554626e-13,1.0,0.6666666666666666,0.8,1,1,1
58,0.8949121184088807,5.067170480246319e-17,0.7352657004830918,5.793169937440988e-13,0.0,0.6666666666666666,0.6,1,1,1
59,0.8190564292321924,3.4872059715705033e-12,0.685024154589372,1.907681963476234e-11,1.0,0.3333333333333333,0.6,1,1,1
60,0.9019087857752598,1.1980611803233994e-17,0.7172547961980169,2.1302074925780584e-12,0.0,0.6666666666666666,0.8,1,1,1
61,0.4426901849216914,0.002064800658006259,0.3151281180061368,0.002023537234577645,0.0,0.3333333333333333,0.4,0,0,1
62,0.882577860006167,5.109952403458371e-16,0.7333333333333334,6.655742075887841e-13,0.0,0.6666666666666666,1.0,1,1,1
63,0.7889608387295713,7.384813201673252e-11,0.6,4.1095541282190526e-09,0.0,0.6666666666666666,0.6,1,1,1
64,0.4876349059512797,0.0005874231217538008,0.3777777777777778,0.00021386668518327918,0.0,0.6666666666666666,0.4,1,1,1
65,0.6600265197871191,6.039555402887803e-07,0.5065249504147721,6.993864487878869e-07,0.0,0.3333333333333333,0.4,1,1,1
66,0.8272842213067105,1.370489836093542e-12,0.6341228386871955,5.251928367577139e-10,1.0,0.6666666666666666,0.6,1,1,1
67,0.12927100061591223,0.3918702699017501,0.08994201498286312,0.37852511864472305,0.0,0.0,0.0,0,0,0
68,0.7987049028677151,2.9080303028712652e-11,0.62512077294686,9.017570246236506e-10,1.0,0.6666666666666666,0.4,1,1,1
69,0.9139967317552893,7.533471958035603e-19,0.761720726959619,8.571321794810931e-14,1.0,1.0,1.0,1,1,1
70,0.8622263336416898,1.384503206836259e-14,0.6946859903381644,9.923953367065989e-12,1.0,0.6666666666666666,0.6,1,1,1
71,0.9183138553195854,2.538135462421241e-19,0.7694539323094629,4.8095543971661604e-14,0.0,0.6666666666666666,0.8,1,1,1
