num_users,num_items,num_interactions,density,user_item_ratio,item_user_ratio,highest_num_rating_by_single_user,lowest_num_rating_by_single_user,highest_num_rating_on_single_item,lowest_num_rating_on_single_item,mean_num_ratings_by_user,mean_num_ratings_on_item,BPR_0,BPR_1,CDAE_0,CDAE_1,DMF_0,DMF_1,EASE_0,EASE_1,ENMF_0,ENMF_1,ImplicitMF_0,ImplicitMF_1,ItemItem_0,ItemItem_1,ItemKNNRP_0,ItemKNNRP_1,ItemKNN_0,ItemKNN_1,LINE_0,LINE_1,LightGCN_0,LightGCN_1,MacridVAE_0,MacridVAE_1,MultiDAE_0,MultiDAE_1,MultiVAE_0,MultiVAE_1,NCEPLRec_0,NCEPLRec_1,NMF_0,NMF_1,NeuMF_0,NeuMF_1,PopScore_0,PopScore_1,Pop_0,Random_0,RecVAE_0,RecVAE_1,SVD_0,SVD_1,SimpleX_0,SimpleX_1,UserUser_0,UserUser_1
5130,1685,37126,0.4294977470051654,3.0445103857566767,0.3284600389863548,123,5,455,5,7.237037037037037,22.033234421364984,0.018251398200577,0.0310297579105257,0.0234011082889303,0.0182171100039221,0.0108353441250117,0.0213368913157763,0.0402494553434598,0.0389999104197433,0.0298251995309602,0.0317165818693438,0.0325694290633188,0.0361008453176723,0.03827942482842,0.0382813383961459,0.0363312189265505,0.0371066902522749,0.0371168341085792,0.0372191144216146,0.0093717205376328,0.0267541176004145,0.0270598901769142,0.03566851249202,0.0378589163151415,0.0389647699325196,0.0190041762171911,0.0325679893284492,0.019808737323461,0.030745249222608,0.0259764752007953,0.0213752409155088,0.0174912520267902,0.0165452131634087,0.0120537106120906,0.0259844299335868,0.0120497828099866,0.0120316238185239,0.0120698057664319,0.0009609591149054,0.031458215729672,0.033042093799628,0.029313828127863,0.0334304963349108,0.0368313327395573,0.0371846748706244,0.0347907968040104,0.0349739526854069
87271,13209,752937,0.0653158746238652,6.606934665758195,0.1513561205898866,565,5,6282,5,8.627573879066356,57.001816942993415,0.0098250184715495,0.0144918584312006,0.0063857017025617,0.0080232235644956,0.0053868471909951,0.0071524053819528,0.0227217606812737,0.0225355975408958,0.012686441955851,0.0129954947723966,0.0183153860522647,0.0188815441815778,0.0184051057494168,0.0184124023255813,0.0156065401394428,0.0163141876088346,0.0160325148111613,0.0166071227903607,0.003405048978634,0.0062209663255821,0.0086505596173301,0.0152204431732813,0.0231266056025508,0.0230067772643123,0.0135790781666728,0.0177077108068828,0.0126333712685845,0.0176392733491002,0.0108217921337687,0.0086263905821173,0.0117619820197648,0.0110392090438288,0.008749736072618,0.0085736221516802,0.0084316900498292,0.0084315024772889,0.0084086840374937,0.0001293202693172,0.0162886520676439,0.0157521543983285,0.0151843389299628,0.0165585886203894,0.0182899665403344,0.0182451823453787,0.0186082199566974,0.0181533823561292
2928,1835,20473,0.3810433138279656,1.5956403269754769,0.6267076502732241,51,5,169,5,6.992144808743169,11.156948228882834,0.0071381816848311,0.0118204344962394,0.0101043358389693,0.0058779674070944,0.0091276314762518,0.0119529595843098,0.0176997521879546,0.0179220244102899,0.0139694110573739,0.0140888497936223,0.0152224873555852,0.0152788642895227,0.0147169253923164,0.0147169253923164,0.0138080693561289,0.0144593425011819,0.0131129709584632,0.0139630929593274,0.0045581443222508,0.0102368280163225,0.0117170920600839,0.0165717548678934,0.016007751886733,0.0170093022343829,0.0112409815372984,0.0130314673556012,0.0115496147940102,0.0139978307092211,0.0121539954796575,0.0099141710365167,0.0114194175729857,0.0097098516035665,0.0047899299510262,0.010666175926906,0.0057235904248036,0.0057315606981349,0.0051721398256231,0.0006884588434582,0.0104668332046488,0.0116120457552463,0.0137896026151023,0.0142340906451145,0.014434957720858,0.0147224173448141,0.0179873608412301,0.0179873608412301
19445,7050,160792,0.1172917247957049,2.7581560283687945,0.3625610696837233,125,5,780,5,8.269066598097197,22.807375886524824,0.0023075632539068,0.0037967789671849,0.0022980089645336,0.0059577748426208,0.0036245978496827,0.0039152819510759,0.0093151888473588,0.0093507447400066,0.0060391511831284,0.0059121097878446,0.0068735466790187,0.0069028814717916,0.0054251902054625,0.0054257687305783,0.0038616403713807,0.0041252804095823,0.003827021943876,0.0039892477935212,0.001429494914894,0.0027192661738389,0.0028240483827442,0.0061069020732649,0.0092602052846497,0.0090854612781251,0.0044359885604386,0.0053718817918818,0.0045342868665961,0.0055488367054664,0.0053591118737773,0.0047495437034927,0.0054967519176524,0.005422308903293,0.0025710676146747,0.0029317650721786,0.0044682006481071,0.0044713219337772,0.004493725310959,0.0002237424308646,0.0034184051985154,0.0046098365030096,0.0059378366302859,0.0062478929753189,0.0071579445260218,0.006985182218221,0.0089231337637102,0.0089154405954503
22363,12101,198502,0.0733522706417427,1.8480290885050823,0.5411170236551447,204,5,431,5,8.876358270357287,16.403768283612923,0.0070132846731161,0.011669780426015,0.0073378848102518,0.0108411822764527,0.0024875782821605,0.0089807685266842,0.0196563893280897,0.0191289528449327,0.0133268408475004,0.0132501111301254,0.013699832503442,0.0152693163639943,0.0147949651324266,0.0147899964722288,0.0134809113798861,0.0138428612425029,0.0145011615055382,0.0144315302138423,0.0057995079089744,0.0096808058044358,0.008066312723132,0.0147201525378533,0.0202641672252975,0.020405220051088,0.011036056892038,0.0123458528510311,0.011231351585239,0.0128823739971324,0.0140532333707313,0.0141219411192488,0.0107777054706347,0.0118776294436427,0.0087836299079122,0.0094429330137356,0.0028005978835962,0.0028086781587386,0.0027484084809289,0.0001368153509882,0.0098969601443847,0.0121341967414709,0.0119852560595216,0.0135075324960826,0.0140056248731305,0.0136692817256041,0.0175847908001272,0.0173173095403594
27879,10429,194439,0.0668749575731001,2.6732189088119664,0.3740808493848416,152,5,837,5,6.974389325298612,18.644069421804584,0.0045518280019407,0.0083840687791289,0.0041560022067763,0.0108633557046665,0.0025144331820977,0.0061143866477285,0.0148337820076698,0.0146346003498254,0.0090850363598665,0.0092391630082808,0.0121181653816102,0.0131376756618304,0.0091584963083809,0.0091616751353992,0.0079280218128356,0.0083423217596348,0.0080704319230299,0.0083488221336411,0.0026933053826659,0.0058140053671433,0.0047690733605524,0.012005656775219,0.0154382729763466,0.0155875630727243,0.0085247137255577,0.0096350598069203,0.0088052842241734,0.0100762209388619,0.0083391851855013,0.0079445548605965,0.007716832532663,0.0077512572019986,0.0051580986423991,0.0062901041296489,0.0037778979040692,0.0037759995817735,0.0037586923894664,0.0001259798952383,0.0063960968902731,0.0086471293051704,0.0090706887048327,0.0099237218183659,0.0125284051069245,0.0119414987712431,0.0138553541689818,0.0138476928166484
39387,23033,278677,0.0307183380910067,1.710024747101984,0.5847868586081703,136,5,441,5,7.075354812501587,12.099031823904832,0.0010451605945568,0.0023153658424189,0.0011676736011749,0.0034703163769878,0.0008565535099013,0.0019515929966898,0.0065823322106894,0.0065786236835502,0.0035455498049021,0.0037903385693145,0.0045048092460828,0.005291544505145,0.0034883776549392,0.0034883776549392,0.0030880170527708,0.0032771005322236,0.003103528875186,0.003283818989737,0.000691068806391,0.0017713230725324,0.001516109930017,0.0042858302943956,0.0067590367437197,0.0066911334501729,0.0024311035316043,0.0029267938049192,0.0024937785323605,0.0031416002877345,0.0038442788493824,0.0040249007418969,0.0030620167970307,0.003132094719977,0.0012497483540336,0.0013633047376956,0.0010930574468614,0.0010957470874083,0.0010773800054331,5.422793088233507e-05,0.0018384950009613,0.0024107926649293,0.0031695349698357,0.0035040488099965,0.0051488236834525,0.0047753907332981,0.0065281205766735,0.0065275303463485
5541,3568,64706,0.3272891118227514,1.5529708520179373,0.6439270889731096,578,5,272,5,11.677675509835767,18.135089686098656,0.0194093644468995,0.0357552787852966,0.0268681819581878,0.0118786618491707,0.0087467620627592,0.025412010422577,0.0453511918909492,0.0434152517987295,0.0369598410854206,0.0371361205229628,0.0365546456963568,0.0408911548894651,0.0371461396761432,0.0373872732937868,0.0346018551886389,0.0341105693837717,0.0409739514223657,0.0400062441934809,0.0145713057115186,0.0351178476464246,0.0273111048130319,0.0403280716632903,0.0464622680995056,0.047641275408118,0.0291054487671484,0.034995379121561,0.0305479665957078,0.0348272771644644,0.0384424061796111,0.0354787842490205,0.027819887244594,0.0295473017121197,0.018418545215058,0.0292500737880213,0.0072338572464714,0.0072349571670184,0.0071082513833061,0.0006455780631047,0.029922300561403,0.0330932389821808,0.0328315696700407,0.0364993422548521,0.0418655472206387,0.0422922701762485,0.0388116250259126,0.0385219888596058
14681,8713,151254,0.1182451988461481,1.6849535177321244,0.5934881820039507,204,5,742,5,10.302704175464887,17.359577642603007,0.0084370688481395,0.0142113656032518,0.0088953988912734,0.0137108627249429,0.0056849387842051,0.0123230687299586,0.0225655880719388,0.0221938202228556,0.0153254035838141,0.0163537675351669,0.0170599042273697,0.0182826177439559,0.0174493878762045,0.0174469888267105,0.0157359814091788,0.016395790314865,0.017505777553956,0.0173741500630342,0.0051671898703601,0.0104518862026456,0.009813069057834,0.017895191634124,0.0231560365535357,0.0231822398649389,0.0133899597952337,0.0150957968105929,0.0139357486722042,0.0156500360939794,0.013922330718882,0.012223436815801,0.0134595286259959,0.0120393641433491,0.009559460871288,0.0104324628087269,0.0071107602979334,0.0071218254837768,0.0070836487669312,0.0002389402145383,0.0117673368908714,0.0140510323794012,0.0159809429112342,0.0166309312263092,0.0157998635537035,0.015735439237957,0.0202157218424161,0.0193323981586396
38609,18534,346355,0.0484020492904037,2.0831444912053523,0.4800435131705043,292,5,1089,5,8.970835815483436,18.687547210532,0.0048390940611568,0.008395260669077,0.0043277942008665,0.0105061572775443,0.0010760809011656,0.005830201888337,0.0154636426408072,0.0151853044915215,0.009574138925503,0.0097634955551048,0.0097688317418784,0.01101677506186,0.0109286101068942,0.0109235251271246,0.009957520455591,0.0101598246480759,0.0106471019308287,0.0107066475392611,0.0037702818389701,0.006388534132153,0.0051376560729287,0.0106070232165743,0.0157708219536354,0.0157647357663546,0.0077107006931838,0.0086767520084079,0.0079610844652208,0.0091102693191944,0.0096470035998616,0.009608625412891,0.0082470950004223,0.0087585401731235,0.0060442054444268,0.0061115417571096,0.0028280907625421,0.0028279656162317,0.0028042443409834,9.173952686581364e-05,0.0069848264907444,0.008827312427147,0.0089744995759034,0.0097040654232964,0.0108273967537003,0.0107185850329935,0.0141728338276931,0.013951099681265
