eval_id,spearman_corr,spearman_p_value,kendall_corr,kendall_p_value,top1_recall,top3_recall,top5_recall,top1_hit_in_top3,top1_hit_in_top5,top3_hit_in_top5
0,0.6214616096207215,4.0435777003417775e-06,0.46086956521739136,6.2926996719888e-06,1.0,0.3333333333333333,0.2,1,1,1
1,0.9011687074499518,1.40253692299975e-17,0.7423877135850094,3.5455379263332956e-13,0.0,0.3333333333333333,0.8,0,1,1
2,0.8335389185706363,6.5166723311926e-13,0.6702130793884317,5.308458786579292e-11,0.0,0.3333333333333333,0.8,0,0,1
3,0.636386062288005,1.9982899954413467e-06,0.476328502415459,3.044437474350519e-06,0.0,0.6666666666666666,0.6,1,1,1
4,0.9447425223558432,6.149967616521944e-23,0.8106280193236716,1.9611228948024796e-15,0.0,0.6666666666666666,0.8,1,1,1
5,0.9364785692260252,1.2118782981974007e-21,0.8144927536231885,1.4438765751593782e-15,0.0,1.0,0.8,1,1,1
6,0.866816738516909,6.9004276430591864e-15,0.6979217828234073,8.125785129487575e-12,0.0,0.3333333333333333,0.6,0,1,1
7,0.7543015726179463,1.4205478229576157e-09,0.5922705314009663,6.476014100237665e-09,0.0,0.3333333333333333,0.8,0,1,1
8,0.744927536231884,2.9110696996597267e-09,0.5884057971014494,8.112479155792842e-09,0.0,0.3333333333333333,0.6,0,1,1
9,0.839742206449394,3.0228024723287016e-13,0.6940551801484854,1.057597045759379e-11,1.0,0.6666666666666666,0.6,1,1,1
10,0.825927411043646,1.604029930246774e-12,0.6379894413621175,4.1240108988971603e-10,0.0,0.3333333333333333,0.6,1,1,1
11,0.7263476022202281,1.1058930917579598e-08,0.5348164976937991,1.6377667864968602e-07,1.0,0.6666666666666666,0.6,1,1,1
12,0.8384212149244527,3.5696371045217777e-13,0.667632850241546,6.050170861616361e-11,0.0,1.0,0.6,1,1,1
13,0.7457522591352873,2.7363976128456515e-09,0.5915902092630544,6.841542481322758e-09,0.0,0.3333333333333333,0.4,1,1,1
14,0.9115298040042628,1.3677007132768155e-18,0.765587329634541,6.425142854233362e-14,0.0,1.0,0.8,1,1,1
15,0.9094665433240825,2.2226583452350773e-18,0.7584541062801934,1.0656477039237877e-13,0.0,0.3333333333333333,0.8,1,1,1
16,0.898948472474028,2.2337261587297525e-17,0.7385211109100875,4.689985874511452e-13,0.0,0.3333333333333333,0.8,1,1,1
17,0.9312981806968855,6.444823556116009e-21,0.799033816425121,4.872434892165411e-15,1.0,1.0,1.0,1,1,1
18,0.9084798026518656,2.7922467933858953e-18,0.7681159420289856,5.184760049164851e-14,0.0,0.6666666666666666,0.8,0,1,1
19,0.8521122417514647,5.90125797696145e-14,0.685024154589372,1.907681963476234e-11,1.0,0.3333333333333333,0.6,1,1,1
20,0.49432589214529404,0.0004798883394176114,0.3452612833213133,0.0007237165099436449,0.0,0.3333333333333333,0.2,0,0,1
